ORDEN,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,MICRO,BUSETA,BUS,CAMION,VOLQUETA,MOTO,BICICLETA,DIURNIO/NOCTURNO,GRAVEDAD
26890,0,0,0,0,0,0,1,1,0,0,0,Diurno,Solo Daños
26891,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
26892,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26893,0,0,0,0,0,0,1,1,0,0,0,Diurno,Solo Daños
26894,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26895,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Muertos
26896,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26897,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
26898,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26899,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26900,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
26901,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
26902,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
26903,0,0,0,0,0,0,0,1,0,1,0,Diurno,Solo Daños
26904,0,2,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26905,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26906,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26907,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
26908,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
26909,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
26910,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26911,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26912,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26913,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
26914,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26915,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26916,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
26917,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26918,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
26919,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
26920,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
26921,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26922,0,0,0,1,0,0,0,1,0,0,0,Nocturno,Solo Daños
26923,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26924,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26925,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26926,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
26927,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26928,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26929,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26930,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
26931,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26932,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
26933,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26934,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26935,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Con Heridos
26936,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Solo Daños
26937,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26938,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
26939,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26940,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26941,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26942,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
26943,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
26944,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
26945,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
26946,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26947,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26948,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26949,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26950,0,2,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
26951,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26952,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
26953,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
26954,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26955,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26956,0,0,0,0,1,0,0,0,0,1,0,Diurno,Con Heridos
26957,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26958,1,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
26959,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26960,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26961,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26962,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26963,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26964,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
26965,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26966,2,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26967,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
26968,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
26969,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26970,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26971,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26972,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26973,0,0,0,0,0,0,1,1,0,0,0,Nocturno,Con Heridos
26974,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
26975,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
26976,0,0,1,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
26977,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26978,0,1,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
26979,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
26980,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
26981,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26982,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
26983,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
26984,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
26985,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26986,0,0,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26987,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
26988,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26989,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26990,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
26991,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26992,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26993,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26994,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
26995,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
26996,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26997,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
26998,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
26999,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27000,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27001,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27002,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27003,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27004,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27005,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27006,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27007,0,3,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27008,0,0,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27009,0,0,0,0,0,0,0,0,0,0,1,Diurno,Con Heridos
27010,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
27011,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27012,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27013,0,0,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27014,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27015,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27016,1,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27017,1,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27018,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27019,0,0,0,0,1,1,0,0,0,0,0,Diurno,Solo Daños
27020,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27021,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27022,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27023,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27024,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27025,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
27026,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27027,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27028,0,0,1,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27029,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27030,0,0,0,0,0,0,0,1,0,0,0,Diurno,Con Heridos
27031,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
27032,0,0,0,0,1,0,1,0,0,0,0,Nocturno,Solo Daños
27033,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
27034,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27035,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Con Heridos
27036,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27037,0,0,1,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27038,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
27039,0,0,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27040,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
27041,1,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27042,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
27043,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27044,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27045,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27046,0,0,0,0,0,0,0,0,0,0,1,Nocturno,Con Heridos
27047,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27048,1,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27049,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27050,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27051,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27052,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27053,0,0,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27054,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27055,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27056,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27057,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27058,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27059,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27060,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27061,1,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27062,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27063,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
27064,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27065,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27066,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27067,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27068,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27069,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27070,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27071,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27072,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27073,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27074,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27075,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27076,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27077,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
27078,0,1,0,0,1,0,0,0,0,0,0,Nocturno,Solo Daños
27079,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27080,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27081,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27082,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27083,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27084,0,0,0,0,0,1,0,0,0,0,0,Diurno,Con Heridos
27085,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27086,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27087,0,2,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
27088,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27089,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27090,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27091,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27092,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27093,0,3,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27094,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27095,1,1,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27096,0,0,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27097,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27098,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27099,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
27100,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27101,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27102,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27103,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27104,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27105,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27106,0,0,0,0,0,0,1,0,0,0,0,Diurno,Con Heridos
27107,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27108,1,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27109,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27110,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
27111,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
27112,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27113,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27114,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27115,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27116,0,1,1,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27117,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27118,0,0,0,1,0,0,0,1,0,0,0,Diurno,Solo Daños
27119,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27120,0,0,1,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27121,0,0,0,1,0,1,0,0,0,0,0,Diurno,Solo Daños
27122,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27123,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27124,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27125,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27126,1,0,0,0,0,0,0,1,0,0,0,Diurno,Con Muertos
27127,0,0,1,0,0,1,0,0,0,0,0,Diurno,Con Heridos
27128,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
27129,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27130,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27131,0,1,0,2,0,0,0,0,0,0,0,Nocturno,Solo Daños
27132,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
27133,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27134,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27135,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27136,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27137,0,2,0,0,0,0,0,1,0,0,0,Diurno,Con Heridos
27138,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27139,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27140,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27141,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27142,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27143,0,0,0,1,0,0,0,0,0,0,1,Nocturno,Con Heridos
27144,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27145,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27146,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27147,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27148,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27149,0,0,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27150,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27151,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
27152,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27153,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27154,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27155,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27156,0,3,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27157,1,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27158,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27159,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27160,0,0,0,1,0,0,0,0,1,0,0,Diurno,Solo Daños
27161,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27162,0,1,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27163,1,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27164,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27165,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27166,0,0,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27167,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27168,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27169,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27170,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27171,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27172,0,1,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27173,1,0,0,0,0,1,0,0,0,0,0,Diurno,Con Heridos
27174,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27175,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27176,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27177,0,0,1,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27178,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27179,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
27180,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
27181,0,0,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
27182,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27183,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
27184,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27185,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27186,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
27187,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27188,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27189,0,0,0,0,0,1,0,1,0,0,0,Diurno,Solo Daños
27190,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
27191,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27192,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27193,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27194,0,0,0,0,0,0,0,0,0,0,1,Nocturno,Con Heridos
27195,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27196,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27197,0,0,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27198,0,1,0,0,0,0,0,0,1,0,0,Diurno,Solo Daños
27199,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27200,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27201,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27202,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27203,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27204,0,1,0,0,0,0,0,1,0,0,0,Diurno,Con Heridos
27205,0,0,0,1,0,0,0,0,0,0,0,Nocturno,Con Heridos
27206,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
27207,0,0,0,0,1,0,1,0,0,0,0,Nocturno,Solo Daños
27208,1,0,0,0,0,1,0,0,0,0,0,Diurno,Con Heridos
27209,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
27210,0,0,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27211,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27212,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27213,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27214,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
27215,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27216,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27217,0,0,1,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27218,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27219,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27220,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27221,0,0,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27222,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27223,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27224,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
27225,0,0,1,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27226,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27227,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27228,1,0,0,0,0,0,0,1,0,0,0,Diurno,Con Muertos
27229,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27230,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27231,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27232,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
27233,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27234,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
27235,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27236,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27237,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27238,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27239,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27240,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27241,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27242,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27243,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
27244,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27245,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27246,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27247,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
27248,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27249,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27250,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27251,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
27252,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27253,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
27254,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27255,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27256,0,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
27257,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
27258,0,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27259,2,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27260,2,0,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
27261,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
